160 165 235 773.009,1280.59
160 180 279 658.5,794.5
160 210 319 610.5,1494.5
160 150 195 210.5,770.5
160 165 215 470.5,438.5
160 180 278 698.5,814.5
160 165 234 742.5,1326.5
160 165 243 502.5,518.5
160 210 320 834.5,1214.5
165 15 3 1914.5,258.5
165 165 236 795.991,1248.41
165 180 271 902.5,1034.5
165 210 321 656.328,856.95
165 195 303 562.5,1418.5
165 150 196 166.5,730.5
165 180 270 894.5,1102.5
165 180 286 742.329,680.712
165 210 310 150.5,602.5
165 180 268 696.712,1278.67
165 165 222 310.5,1726.5
165 180 276 688.514,879.747
165 165 223 262.5,1766.5
165 165 237 754.5,1238.5
165 150 208 1022.5,726.5
170 15 2 1870.5,234.5
170 150 203 922.5,750.5
170 150 197 124.598,767.999
170 165 238 778.5,1194.5
170 165 246 778.671,696.288
170 165 244 710.5,618.5
170 180 269 712.288,1242.33
170 165 239 854.5,990.5
170 195 308 730.5,866.5
170 150 206 1082.57,650.435
170 150 207 1054.43,678.565
170 165 221 310.5,1678.5
170 180 267 246.5,1726.5
170 180 277 750.5,820.29
170 195 306 854.5,1070.5
170 165 241 750.5,780.71
170 180 275 706.658,914.803
170 195 304 562.5,1330.5
175 150 204 978.5,698.5
175 150 205 702.5,566.5
175 30 17 2226.5,1974.5
175 150 198 92.4019,745.001
175 165 240 894.5,930.5
175 180 260 442.5,1434.5
175 180 262 486.5,1382.5
175 180 263 510.5,1346.5
175 180 266 322.5,1626.5
175 180 272 810.5,1062.5
175 180 273 766.5,906.5
175 195 300 190.5,1774.5
175 165 245 754.5,594.5
175 195 305 778.5,1110.5
175 180 274 802.5,866.5
180 135 170 816.295,642.688
180 15 9 2282.5,1978.5
180 15 12 2150.5,2078.5
180 180 261 446.5,1390.5
180 30 16 2220.82,2038.31
180 180 264 118.5,1774.5
180 165 219 258.687,1588.18
180 195 299 198.5,1814.5
180 180 254 430.5,1098.5
180 165 247 800.705,606.312
180 210 313 446.5,1346.5
185 165 218 254.313,1548.82
185 15 10 2218.5,2078.5
185 120 145 886.5,526.5
185 105 114 625.694,119.004
185 45 32 2260.18,2042.69
185 45 38 2202.5,78.5
185 210 311 450.5,1146.5
185 195 298 142.5,1826.5
185 210 317 302.5,1498.5
185 165 220 198.5,1590.5
185 195 291 374.5,1286.5
185 195 301 398.5,1374.5
185 180 265 122.5,1866.5
190 180 255 362.5,1214.5
190 195 296 142.5,1614.5
190 210 312 446.5,1186.5
190 30 15 2270.5,2138.5
190 90 90 659.306,97.9962
190 210 316 192.011,1504.38
190 195 295 66.5,1658.5
190 210 315 168.989,1536.62
190 135 180 1142.5,494.5
190 165 226 194.5,1950.5
190 135 171 934.5,510.5
195 135 172 918.5,458.5
195 180 257 306.5,1182.5
195 195 293 170.5,1470.5
195 195 294 86.5,1586.5
195 135 179 1129.25,446.164
195 195 297 42.5,1606.5
195 180 256 302.5,1246.5
195 120 147 1090.23,451.42
200 90 91 774.5,122.5
200 135 178 1052.02,441.915
200 180 258 270.5,1126.5
200 210 314 170.5,1410.5
200 195 289 334.5,1102.5
200 105 131 1110.5,362.5
200 195 290 318.5,1142.5
200 105 111 858.5,370.5
205 135 173 882.5,322.5
205 180 259 150.5,1318.5
205 120 148 1299.68,322.728
205 105 130 1094.5,326.5
205 105 129 1150.5,330.5
210 105 113 870.5,182.5
210 195 292 90.5,1322.5
210 105 128 1138.5,270.5
210 225 325 22.0631,1352.32
