0 0 0 2526.5,694.5
15 15 7 2538.5,734.5
30 15 8 2550.5,846.5
45 30 21 2482.5,894.5
45 90 108 2382.5,782.5
60 45 22 1898.5,746.5
60 45 23 1970.5,854.5
60 45 28 1538.5,1698.5
60 60 54 2462.5,986.5
60 75 87 2370.5,890.5
60 75 88 2334.5,818.5
60 90 107 2326.5,754.5
75 60 39 1310.5,1650.5
75 60 42 1062.5,1810.5
75 60 45 1502.5,1726.5
75 60 46 1690.5,1278.5
75 60 47 1882.5,782.5
75 60 48 1942.5,750.5
75 60 50 2258.5,974.5
75 75 85 2326.33,920
75 75 86 2330.79,881.155
75 75 89 2244.86,748.203
75 90 105 2306.38,850.345
75 90 106 2267.55,779.976
75 150 211 2398.5,1070.5
90 45 29 1538.5,1830.5
90 45 37 2435.52,1145.87
90 60 40 1394.5,1702.5
90 60 44 1550.5,1754.5
90 60 51 2246.5,1190.5
90 75 63 1102.5,1870.5
90 75 69 1362.5,1674.5
90 75 73 1810.5,550.5
90 75 78 1627.9,1272.46
90 75 80 1682.5,1338.5
90 75 82 1634.5,1722.5
90 75 84 2418.44,1110.37
90 90 95 590.5,1882.5
90 90 98 1403.39,1615.26
90 90 99 1422.5,1154.5
90 105 139 1330.5,1606.5
90 120 159 1890.5,906.5
105 15 5 2170.5,390.5
105 15 6 2234.5,394.5
105 30 20 2450.5,1346.5
105 45 27 1774.5,1658.5
105 45 34 2462.5,1198.5
105 45 35 2473.54,1155.26
105 45 36 2414.5,1182.5
105 60 41 1241.79,1778.27
105 60 43 1126.5,1942.5
105 60 49 1714.5,614.5
105 60 52 2198.5,1226.5
105 60 53 2150.5,1258.5
105 75 64 990.5,1806.5
105 75 65 1270.5,1738.5
105 75 68 1227.21,1814.73
105 75 70 1373.55,1589.69
105 75 71 1449.55,1483.32
105 75 75 1602.5,1042.5
105 75 77 1605.1,1240.54
105 75 79 1726.5,1302.5
105 75 81 1598.5,1438.5
105 90 104 1606.5,1770.5
105 105 135 1450.5,1194.5
105 105 136 1502.5,1302.5
105 105 138 1278.5,1626.5
105 135 187 1479.45,1457.68
120 15 3 1914.5,258.5
120 15 4 2226.5,310.5
120 15 14 1845.38,1766.37
120 45 25 1806.5,1738.5
120 45 26 1811.62,1786.63
120 45 30 1734.5,2034.5
120 45 31 1766.5,1998.5
120 45 33 2290.5,1506.5
120 75 66 1218.5,1722.5
120 75 67 1206.37,1666.56
120 75 72 1482.5,1390.5
120 75 74 1666.5,626.5
120 75 76 1547.25,1098.25
120 75 83 2010.5,1278.5
120 90 94 862.5,1802.5
120 90 96 1138.5,1634.5
120 90 97 1242.63,1650.44
120 180 288 1362.5,1294.5
120 90 103 1509.83,1110.74
120 105 133 1374.5,1098.5
120 105 134 1470.42,1114.51
120 105 137 1130.5,1582.5
120 105 140 1970.5,1466.5
120 120 142 280.67,200.964
120 120 143 430.5,762.5
120 120 144 466.5,1570.5
120 135 188 1146.5,1686.5
120 135 190 1614.5,614.5
120 165 249 1158.5,1354.5
135 15 2 1870.5,234.5
135 30 19 2078.5,1782.5
135 45 24 1978.5,1610.5
135 45 38 2202.5,78.5
135 75 56 790.5,1894.5
135 75 57 834.5,1926.5
135 75 60 922.5,2002.5
135 165 250 1522.5,642.5
135 210 318 526.5,1634.5
135 90 92 756.451,1696.55
135 90 102 1590.5,654.5
135 105 110 878.5,1986.5
135 105 132 1442.5,994.5
135 105 141 1554.5,594.5
135 120 154 1318.5,982.5
135 120 155 1286.5,1010.5
135 120 156 1310.36,1082.56
135 120 157 1234.5,1166.5
135 120 158 1194.5,1218.5
135 135 163 286.5,250.5
135 135 164 262.5,366.5
135 135 168 678.5,1934.5
135 135 169 958.5,1382.5
135 135 186 1346.64,1066.44
135 135 189 1550.5,690.5
135 150 194 358.5,790.5
150 165 230 878.5,1442.5
