150 195 304 562.5,1330.5
150 150 195 210.5,770.5
150 180 285 610.5,678.5
150 195 301 398.5,1374.5
150 180 284 522.565,674.647
150 150 193 476.844,361.948
150 195 298 142.5,1826.5
150 195 296 142.5,1614.5
150 150 192 392.505,420.999
150 195 295 66.5,1658.5
150 165 231 869.983,1398.56
150 210 322 555.25,900
150 60 55 2114.5,1830.5
150 180 252 142.95,406.098
150 165 234 742.5,1326.5
150 180 251 138.05,366.902
150 180 261 446.5,1390.5
150 165 220 198.5,1590.5
150 180 280 612.156,821.672
150 180 279 658.5,794.5
150 180 278 698.5,814.5
150 180 276 688.501,879.753
150 195 293 170.5,1470.5
150 165 218 254.32,1548.88
150 165 233 986.5,1346.5
150 180 268 696.721,1278.65
150 210 321 656.354,856.968
150 210 309 94.5,158.5
150 135 166 438.768,371.369
150 135 183 1278.5,826.5
150 135 182 1222.5,842.5
150 135 181 1134.5,826.5
150 180 265 122.5,1866.5
150 165 242 582.5,630.5
150 180 264 118.5,1774.5
150 210 316 191.983,1504.42
150 165 214 399.888,366.183
150 180 263 510.5,1346.5
150 180 262 486.5,1382.5
150 165 213 326.5,362.5
150 150 209 1074.5,910.5
165 195 290 318.5,1142.5
165 150 205 702.5,566.5
165 180 259 150.5,1318.5
165 195 289 334.5,1102.5
165 150 206 1082.56,650.436
165 225 325 22.0902,1352.21
165 15 9 2282.5,1978.5
165 150 207 1054.44,678.564
165 15 12 2150.5,2078.5
165 150 208 1022.5,726.5
165 180 257 306.5,1182.5
165 30 17 2226.5,1974.5
165 165 241 750.5,780.716
165 180 256 302.5,1246.5
165 180 255 362.5,1214.5
165 180 286 742.329,680.712
165 195 306 854.5,1070.5
165 210 312 446.5,1186.5
165 150 197 124.593,767.995
165 150 196 166.5,730.5
165 165 235 773.005,1280.59
165 195 308 730.5,866.5
165 165 215 470.5,438.5
165 195 297 42.5,1606.5
165 165 236 795.995,1248.41
165 165 237 754.5,1238.5
165 210 311 450.5,1146.5
165 165 238 778.5,1194.5
165 165 240 894.5,930.5
165 150 203 922.5,750.5
165 180 277 750.5,820.284
165 180 275 706.645,914.778
165 195 294 86.5,1586.5
165 180 274 802.5,866.5
165 180 273 766.5,906.5
165 180 271 902.5,1034.5
165 180 270 894.5,1102.5
165 180 269 712.279,1242.35
165 195 292 90.5,1322.5
165 165 246 778.671,696.288
165 210 310 150.5,602.5
165 210 320 834.5,1214.5
165 165 216 430.79,411.427
165 165 244 710.5,618.5
165 195 291 374.5,1286.5
165 165 243 502.5,518.5
180 180 258 270.5,1126.5
180 180 272 810.5,1062.5
180 135 180 1142.5,494.5
180 15 10 2218.5,2078.5
180 165 245 754.5,594.5
180 105 114 625.698,119.002
180 30 15 2270.5,2138.5
180 30 16 2220.82,2038.31
180 225 324 29.7018,1320
180 120 149 1321.84,289.488
180 120 148 1299.9,322.407
180 120 147 1090.23,451.406
180 150 198 92.4069,745.005
180 45 32 2260.18,2042.69
180 120 145 886.5,526.5
180 195 305 778.5,1110.5
180 165 247 800.705,606.312
180 150 204 978.5,698.5
180 165 239 854.5,990.5
180 225 323 43.708,1283.29
180 135 170 816.295,642.688
195 105 111 858.5,370.5
195 15 1 1478.5,82.5
195 105 131 1110.5,362.5
195 105 121 1414.5,106.5
195 105 129 1150.5,330.5
195 135 171 934.5,510.5
195 105 128 1138.5,270.5
195 90 91 774.5,122.5
195 90 90 659.302,97.9985
195 105 122 1274.5,178.5
195 135 178 1052.06,441.925
195 135 179 1129.21,446.17
195 135 172 918.5,458.5
195 105 124 1206.34,162.573
210 105 125 1178.31,104.206
210 135 173 882.5,322.5
210 105 130 1094.5,326.5
210 90 101 1249.66,50.5609
210 105 127 1096.33,269.707
210 90 100 1275.86,80.0577
210 120 150 1230.5,102.5
210 105 113 870.5,182.5
210 105 126 1118.5,194.5
210 120 146 1026.5,346.5
210 135 177 1076.67,235.293
210 105 115 943.401,123.413
210 105 116 915.391,95.3901
210 135 174 966.5,306.5
210 105 119 1006.51,250.508
210 105 123 1242.66,146.427
210 135 175 945.679,54.7738
225 135 176 1010.51,198.492
225 105 120 1237.98,12.8815
225 105 112 978.481,222.5
225 105 117 966.502,90.4973
225 105 118 983.321,42.2262
225 120 151 1182.69,64.7943
