235 360 263 510.5,1346.5
235 330 224 342.5,1794.5
235 300 204 978.5,698.5
235 330 240 894.5,930.5
240 360 262 486.5,1382.5
240 330 223 262.5,1766.5
240 330 222 310.5,1726.5
240 360 274 802.5,866.5
240 360 273 766.5,906.5
245 240 142 280.512,201.165
245 360 261 446.5,1390.5
245 360 260 442.5,1434.5
245 420 313 446.5,1346.5
245 360 275 706.708,914.9
245 360 267 246.5,1726.5
245 360 277 750.5,820.349
245 330 221 310.5,1678.5
245 240 143 430.5,762.5
250 360 266 322.5,1626.5
250 390 308 730.5,866.5
250 330 241 750.5,780.651
250 270 163 286.5,250.5
250 390 291 374.5,1286.5
250 390 300 190.5,1774.5
250 390 301 398.5,1374.5
250 300 194 358.5,790.5
250 270 180 1142.5,494.5
